StoryID,First Ending Sent,First Ending Kmeans Distance Metric,Second Ending Sent,Second Ending KMeans Distance Metric,Correct Answer
1730c379-eff8-4d18-b195-4d59e7cce600,Tommy was then badly injured.,1.7413519304495029,Tommy was then treated and felt much better.,1.744885663017436,2
a2628347-52a4-44f5-a750-fefddf04a375,Ken made an excuse to leave quickly.,1.7209440453230331,Ken asked him for a second date.,1.5910865251038215,2
de0da0fd-5dbc-4521-adb6-cb2fb029fd03,Liz was ashamed of what she had done.,1.8939148879414758,Eventually they grew delicious tomatoes.,1.7498082172394764,2
1e993bb1-28e9-46ca-9de0-e2984207fe98,He ate his sandwich.,1.1250768562079527,Bill started work on his carpentry project.,1.3456334143727655,1
09e1c076-d69a-441e-bb6a-d3d4c8268d81,Jack decided that he hated the color blue.,1.4213214439472237,He finally found it under the bed.,1.4303672488617956,2
ce171961-1139-4925-a52d-aaa45882193b,They were impressed with my phone.,1.4885746682527095,I was ashamed of my phone.,1.334489205032797,1
11aaa45b-8850-4eaa-8830-2885770f28d9,John had a wonderful evening.,1.5207998485448864,John had a miserable evening.,1.5462394520793061,2
e74a6f7f-b7a8-40b8-a5a5-08a86aff538a,Jenny picked up the sweater.,1.3615167076915256,They confirmed Jenny's suspicions.,1.5093647341355918,2
488b69f4-c685-4882-b5d3-73a328cfd087,Emma never painted inside a restaurant again.,1.6001335979917526,Emma was happy to have a new audience for her work.,1.6379105497529118,2
8402aec8-1b97-4799-838e-53a24c126104,Tom loved his time at the museum.,1.469471860510786,Tom told his parents he hated them.,1.437281973965594,1
06fb6922-d4c4-440c-9830-4ceccd1eacfc,Johnny cries for an hour.,1.5225565713477813,Johnny is more careful on the stairs from now on.,1.5764983439021327,2
21f7ff4d-129a-499d-b881-6da07a4c3e2b,Mike ate the oatmeal.,1.620168957740649,Mike was ashamed of what he had done.,1.5464929111520451,1
49582a49-fbcf-43e2-b1f2-843ab55d2491,I was very happy that I had been building wooden bird houses.,1.5185161611486386,I went to the hospital to fix my finger that I had broken.,1.5176502281715387,2
6b79193e-0b29-4594-be27-f0a478c41fcc,Josh then decided to watch anime by himself.,1.7559780997284422,Josh enjoys watching anime with others.,1.7594543359246821,1
293b2d9c-6aa5-4237-9d3a-e375bd92ae58,Jimbo is pleased his boss does not allow smoking.,1.3025409300054938,Jimbo sneaks into a back room to smoke.,1.4725642822788756,2
7b243674-c555-4b75-a0da-489e89909703,Lester asked her to marry him.,1.7485685863022453,Lester never talked to her again.,1.7765320186290992,1
5829ddaa-59cc-4bf4-96fc-ae78f74bc477,I read a fascinating article.,1.5483776498439705,I finished the entire crossword puzzle in one hour.,1.537957203970945,2
c0b88368-7866-4e13-8781-28b92322eab1,Sadly it made me look like a potato.,1.5866808195760878,The shirt fit perfectly.,1.6098569480671778,1
9bedc73a-bd04-4a08-9d93-d6da9dd33991,White doesn.,1.8472265146140385,Whit doesn't sleep well.,1.510852284602428,2
c4700d83-ffe3-4332-92b7-6bb103becc03,Amy left for volleyball practice.,1.7333444841045427,Amy gave in and took a shower.,1.6542414982024674,2
3309982d-6c74-429e-b45c-68412831b4a1,Our teacher told us to go back and remove the pinwheels.,2.0129372502504785,Our teacher took a photo of the pinwheels.,1.8409758621263774,2
796cebdd-7d6f-4c1e-95c3-be941d0e4a55,Beth gave birth to a beautiful baby boy.,1.4430491540427388,Beth was very happy during those two days.,1.3074119648787403,1
1cfe77d3-b1b2-4e00-bcda-2afb98c8968b,Mia vowed never to eat it again.,2.0155130726312804,Mia liked it so much she decided to learn how to make it.,1.871795055509026,2
c70faa93-43d8-4343-8b31-5b28aba6eedc,I began to teach special education.,1.700597146578724,I decided to never teach.,1.856189769295493,1
53756438-d5bd-45a6-83b0-5dc4ca78a5cc,Jake fell asleep after drinking the milk.,1.228891961605718,Jake then drank a cup of coffee to stay awake.,1.19440275212927,1
6ead3cd4-e1a7-4ca8-a93a-f0fd32390bf7,I listened and told him I hoped he felt better.,1.533155485799512,I decided to listen to my ipod.,1.582102763957809,1
5cf80e19-8050-4d98-9a1d-b863be3e9f60,He could not wait for his advanced physics class to start.,1.3722484110896151,Joe practiced his kick and was accepted into the soccer team.,1.3125295776782728,1
d0cc2b2d-106a-4255-a946-cddb42b76b47,Bonnie called to say she didn't want an interview.,1.4458672995818287,Bonnie got the job eventually.,1.347258913708449,2
e9223a00-dd48-400b-9b73-c24b5968285b,The ambulance took her to the morgue to die.,1.9194178441896397,The ambulance treated her snake bike.,1.9622920435664886,2
ed8978f8-7863-4f85-b0d9-b29739250d9a,"Jerry attempted to run the marathon but quickly collapsed,",2.0579386362504506,Jerry won the marathon.,1.8682543278508075,1
bbdd62f2-63f7-48da-a4a9-cdb28f385037,Dave backed away slowly.,2.01946017543756,Dave took pictures of the tall trees.,1.7249359474145247,1
39ba66cb-3cde-4cee-8a25-fbf47ac92678,Skip's parents decided not to get him glasses.,1.59568706881893,Skip got glasses and improved in class.,1.6443052389780393,2
f6e2f4f5-0cfc-458f-95ce-aab93e029ee7,Rae went to fetch a broom.,1.4632536838852293,Rae asked his brother for the name of his plumber.,1.5660954814853862,1
850f4d4d-0fb3-404a-9113-1197a4a3fe4a,"They framed the letters and kept them for years,",1.963836790623037,The letter stated they would be getting no gifts.,1.757916031088202,1
26e0a6ee-7898-4d22-9380-0a22e6e5e2f3,I found out I had the flu.,1.4952418821096605,I told the doctor I didn't need his services.,1.5870680229076357,1
56b2b948-79eb-4a8f-89bd-bd7198c50546,Christian hates football.,1.391603505916982,Christian got on the team.,1.1716766014094209,2
982d24ef-9aad-48f1-8c8d-c84b60739868,Gina was very happy.,1.9988838870952774,Tim did the dishes for Gina to be kind.,1.9827254646468555,2
bf839b9e-20fe-4906-bb7d-f34e50e066f5,Jen noticed that Lee's flea problem quickly got worse.,1.9035357568015188,The vet suggested a flea collar for Jen's pet German shepherd.,1.8021560944200714,1
f658b035-346a-4d33-be6c-87106223ff88,She had just enough time to make the train.,1.763897482263356,She turned around and drove home.,1.8282162762718317,1
ac74847e-5380-4cd9-a055-938a7f157e82,Gina found her phone.,1.543900982622025,Gina went to bed.,1.5145571108544833,1
bf150607-566f-47f3-b180-49d4d5f87cb8,"Because of her replies, Sarah didn't get the job.",1.714784668210593,Sarah got the job and was praised for her clear voice.,1.74217596478264,1
bfd0edee-8c7b-4b44-afb2-f9620e89a07b,Linda and her boyfriend ended up getting both.,1.7377652269830959,Linda and her boyfriend didn't want to eat.,1.7079859171524912,1
b4c29adb-5bc8-41de-96cb-be694a0a7714,Morris was bullied everyday at the skate park.,1.728567124932411,The younger skaters taught Morris a lot of tricks.,1.642185164537697,2
3823e668-4a55-4c3d-a37a-544245f21eb5,Ron was proud of the decision he made.,1.8650782978609093,"However, Ron still went out drinking with his friends.",1.7787343229685189,1
364ff78a-b959-4051-b50b-29d480ba0661,Jane decided to cut her hair short for summer.,1.7466905893913987,Jane loved her long hair and grew it even longer.,1.7801556496039774,1
0e92d1ba-0e2e-4052-99b7-d26a811da4b8,She was late for school.,1.7956603332123866,She went back to sleep.,1.7577645257224632,1
9e103dc9-b08b-4249-be00-28525dbd972b,I said i was fine with that.,1.4226870761442254,I asked for a Coke again.,1.4812838038149294,1
b67726eb-80bd-47d0-a32a-9296cd263744,We had a boring day.,1.6879445767824972,We found rocks to use for his eyes and mouth.,1.6160247116260673,2
f4aeb79d-acf1-475a-9c31-b9cfd8bc54f6,Joe was very frustrated.,1.868692862070054,Joe was happy.,1.844226663829315,2
c2f3ba17-ee83-4837-b341-68055e9bbca5,Arnold was not allowed to return the television.,2.0708798479391777,Arnold kept and loved his television.,2.057583274621371,1
2ad983c5-5074-4d10-acca-e98b9fceb09b,"Pretty soon, he was drunk and passed out at the bar.",1.4794995173663017,"Eric really enjoyed this new bowling alley, he realized.",1.5765172581232116,1
f0404412-c6a4-4467-bf56-59629753a81a,Ellie continued to dance.,1.7009259810070065,Ellie had to find a new pair of pants quick.,1.6954325822100806,2
23866dc5-7c69-4471-aad5-e85d636afafe,The shoes gave me blisters.,1.4526792760588079,"I happily played tennis in my new, uncomfortable shoes.",1.2315150907586456,1
171c010d-c961-466d-880b-5bf0550832c9,Marcus decided to learn how to fly planes.,1.78554650776412,Marcus relaxed once they were in the air.,1.730655308590634,2
2caa6eda-0fb4-4ea1-81b4-d271dd8b6b29,Larry was happy that he could contribute to the party.,1.636205730237771,Larry decided to stay home from the party.,1.652122229891496,1
a31092f3-5948-4de6-be36-f07a76895f7f,It was such a long car trip.,1.4015726705020597,She loved every minute of it.,1.5834835244554355,2
6aa8850f-16b3-4eeb-b1d7-b976f53eb17b,He had a boring day.,1.58141216656488,He was fascinated.,1.489218509253777,2
4538de5c-e6fe-4cb2-a4c8-6c987edfd123,My wife cooked dinner.,1.457690015058001,There were too many photos to upload.,1.34673574685518,2
e4df84be-6c8d-4271-93d8-73999aab7fef,Doug's wife kissed him.,1.602859517599676,Doug's wife was angry.,1.5562953014602632,1
8a0c7f34-82b6-4230-a08d-afcada1dc5f3,Grace didn't miss a day of class that whole year.,1.903867206454492,Grace decided to stop playing tricks at school.,1.9977002117597258,2
1c3f631c-ef1a-4dc3-bd26-715eea2c5703,Jane was thankful to have the recipe.,1.6843471258210398,Jane didn't like to bake.,1.8445171050781615,1
9f097485-ac0b-40b0-bf42-3fde6476ce14,Mark hated animals.,1.9103906958474557,He felt bad for the birds.,1.7152172207658833,2
359c1833-b8bc-4f0e-b083-a1120047a73f,We ordered a pizza with separate toppings on each half.,1.8845061192430472,I suggested we choose a different movie.,1.9486374377838793,1
e4514b3b-2ac2-4e1f-8b23-6308185b3e25,He hung out with her all day.,1.7854428259007762,He yelled at her and went home.,1.694035574929416,1
7887fe5f-be9c-48cb-9f83-cdf4e054852d,Johnny felt he let his parents down.,1.4122310972719387,Johnny was elated.,1.455306621340541,2
d2c6f02d-624f-48d7-8bd1-e0cd4b456016,Ben's mother will now wake him  up  one half  hour earlier .,1.3296262881448815,Ben crushes his alarm clock and buys a chicken.,1.4364145637637922,1
be6167f9-7024-446d-8e38-ba627eb7a79c,Ally couldn't wait to get engaged.,1.554720657377064,Ally was very subtle.,1.712928468406267,1
36d8301c-5702-4b42-bee3-73415a992133,I hated the new song.,2.013633142283411,I listened to the song all day.,1.8283633588610266,2
42c98f2d-f3c3-4a29-af0f-59a82bc01cf9,It made them depressed.,1.7128846444070152,They were very excited about being well known.,1.473990271877796,2
f8a623b4-a19c-4176-a576-2fda8da9d616,She was very happy with the teacher.,1.4779403068356551,She failed the class.,1.5328020016095703,2
2562c10f-4f6a-4b80-bf78-93ce317ee1ed,Patricia realized it was a big mistake.,1.7867005268083849,Patricia eventually became a biologist.,1.890958863964386,2
0aedef28-e132-48d3-952d-60d6023e6354,She was the best player.,1.9818872874125826,She eventually got better.,2.270252313456237,2
560de71d-f0e4-4430-b5b0-e6ceda4b9c20,Marissa took the two puppies home.,1.5990799519485923,"Sadly, they were both filled with junk.",1.4370281323260437,2
fae520f1-4a08-41a2-a993-43a9f33ed3cd,She was excited to get to work at the camp.,1.3642435310587775,She didn't want to have anything to do with that camp.,1.457378947121721,1
ad0ecbef-894d-44b0-ada0-dd4c02f1ea03,Gina threw the phone away.,2.082181065231922,Gina's mother never found out that her phone was taken away.,1.8519047885419324,2
2a333529-c28c-4eac-a8f9-50ac2898ffa0,Meg could not think of where they could be.,1.606507501912109,Meg checked the vacuum and then found them.,1.6321783754129022,2
0932cb74-8265-44a3-ad1e-53975f3ee80c,She found them in the living room reading and was relieved.,1.3436548049292854,The children were in the kitchen eating lunch.,1.3309887098870028,1
2a1e75df-7330-4db5-b870-a4520de57288,He finally decided to buy white eggs instead.,1.9197272333701765,All of the stores he went to were out of ice cream.,1.698348421856037,1
e9b85e53-9355-4b2c-9596-fe595ffdb083,They all had a very memorable time together.,1.655543705438997,Everyone was miserable and angry.,1.6320201406007913,1
fe46f94d-a6bf-403b-9c46-d600c747c6b1,Maggie has never seen a panda.,1.8813988559373835,Maggie loved her trip to the zoo.,2.0493938103840095,2
529ac218-8924-43dc-92c1-18b83bcbd10a,Vianna now works everyday.,1.3760178281765236,Vianna quit working.,1.3847387796110384,1
af50c61e-685f-4e0c-8766-bfe5865dd9a9,We had a great time.,1.6753488904793545,We all eventually couldn't stop arguing with one another.,1.7714749781949277,1
57b7b390-ced2-4b9e-8e84-71a5d98d8037,Lina made her kids wear clothes from the pile.,1.4208478291169941,Lina gave the clothes to charity.,1.4027363892708131,2
45be99fa-41ef-459f-b791-257a852933cd,Anna thought the chocolate shake tasted dreadful.,1.5785431515489408,Anna thought her own milkshake tasted just as delicious.,1.459041525463097,2
c41221e1-a84d-43ff-a7de-d623d7480d43,I decided to buy chips at the gas station.,1.5242323846788572,I decided to never eat again.,1.4187325850095485,1
76962d77-c956-49ba-a135-427a6e78d0e0,Tommy started playing guitar.,1.9277147296912138,Tommy ended up doing well regardless of his nerves.,1.7214079514461749,2
488a1e6c-e8e5-4ad6-b912-73ba8d84a2c3,Jill's parents scolded her for skipping class.,1.2444459463773512,Jill's parents took her to Disney World.,1.314813994570763,1
e51aeb78-f81d-4fcd-8016-5d0cd450ccd4,Chris bought the red car.,1.646824395491942,Chris bought a motorcycle.,1.7192779943766654,1
36c78816-7606-4fe4-beb2-4b4cfde8115c,Henry decided not to do the scavenger hunt.,1.4912928362553413,The kids loved the scavenger hunt.,1.4844610388289956,2
2dc083b6-dcb0-4227-854d-32d8e98db2af,They both became more confident and made more friends too.,1.8274820167530794,This made Jake very upset.,1.8499483950272755,1
c7d01c21-6d8e-417d-9dc0-ca4492194254,He was thrilled when he was finally on his way to Ireland.,1.8007118922043523,Sean spent his saving on a new snowboard.,1.8922694354940266,1
be51f295-a71c-40b3-b540-d72d0005ea9b,He used a fire extinguisher to save the day.,1.8030529974372724,Todd had some great toast.,1.7071595126749746,1
8844fc1d-432b-46e8-8eb1-c78bb87e6c35,Beth was dedicated to making great mashed potatoes.,1.8631844841388898,Beth was a lazy cook.,1.857278426994939,1
683fa7a6-70a2-41cb-b206-51c330e7fc58,Their parents jointly threw them a huge party to celebrate.,1.7402113226217277,They both learned their lesson and no longer kissed in school.,1.4716148882072302,2
a7d985bc-8564-4262-8c45-6d211bd59f31,Ashley's dog was full of live fleas.,1.2507742874360694,Ashley killed all the fleas.,1.4442486916368025,2
731c4da7-a88a-49c8-8212-ec512bad27e9,I hate spaghetti.,1.8128321267937746,It was very different.,1.6377870709808855,2
0ff4a668-ca06-41f9-8d94-89f9eb3cd42f,They helped me realize that I should cut my hair short.,1.6310880036892255,I bought her a dog.,1.628777053098351,2
16119f0d-b0e0-43f6-ac36-5a13bab13604,Kaylee was thrilled!,2.1499630840565986,Kaylee was really disappointed.,2.036602895088207,1
26176dbc-df7d-43ea-a3e4-93cb24cf04ad,She cried of joy when she received her first acceptance letter.,1.7169534926872645,She ultimately decided to become a geologist.,1.780664289947506,1
3dfddb07-7fcc-4383-b01f-820d55f933cd,Now it comes on every time.,1.4697062001898369,That is why I only play Frisbee outside.,1.6246199145714848,1
f2a888b2-7571-4493-a723-eb2afaa56061,My professor was very upset.,1.8422852338492173,My professor congratulated me.,1.8559205954845897,1
0444951c-aece-494e-bacc-ef5d9f70ad90,They rented a car and had a wonderful time skiing.,1.551881402092036,He decided that he did not want to go skiing.,1.5925488384714255,1
bb054807-6986-45c6-a70e-3fe1d03d4c1b,Brad's mother was very caring.,1.6829486318348188,Brad's mother was rather uncaring.,1.7420766112276904,1
5cab8b6a-2396-41ba-b570-2953ff135740,He had to go to a homeless shelter.,1.4095544555361514,"Somehow, thousands of dollars appeared in his bank account.",1.3814800968778207,1
eaefa570-0098-4b6d-9da1-d1df2d785824,Juan's mother showed him how to make a taco casserole instead.,1.7375492053487283,Juan went back to the store.,1.737034993147434,1
6d430931-b572-4cc7-b18e-e7bdec5be9ca,Lena went to school only to find out her friends were sick.,1.8249451270605594,Lena pretended to be sick so she could avoid her friends.,1.8370516524736544,1
